RegisterNo,ProvinceID,AmphurID,Name,Address
6-50-09-06/1-0056,50,09,วิสาหกิจชุมชนแปลงใหญ่มันฝรั่งอำเภอฝาง,"
                                        100/1  หมู่ 8  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0840420927 
                                    "
6-50-09-06/1-0057,50,09,วิสาหกิจชุมชนน้ำบาดาลเพื่อการเกษตร,"
                                        128  หมู่ 8  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0861816948 
                                    "
6-50-09-06/1-0058,50,09,วิสาหกิจชุมชนกล้วยตากแม่ฟอง อ.ฝาง,"
                                        42  หมู่ 8  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0834493654 
                                    "
6-50-09-06/1-0059,50,09,วิสาหกิจชุมชนเกษตรกรรมน้ำผึ้ง,"
                                        270  หมู่ 13  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์   
                                    "
6-50-09-06/1-0060,50,09,วิสาหกิจชุมชนแปรรูปสมุนไพรนวดไทยชัยระกาท่ากว้าง,"
                                        117  หมู่ 15  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์   
                                    "
6-50-09-06/1-0061,50,09,วิสาหกิจชุมชนเกษตรกรรมเพชรน้ำผึ้ง,"
                                        270  หมู่ 13  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์   
                                    "
6-50-09-06/1-0062,50,09,วิสาหกิจชุมชนกลุ่มแปรรูปมันเทศบ้านใหม่สันต้นดู่,"
                                        264  หมู่ 11  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์   
                                    "
6-50-09-06/1-0063,50,09,วิสาหกิจชุมชนผู้ปลูกพืชสมุนไพรไทยครบวงจร ตำบลสันทราย อำเภอฝาง จังหวัดเชียงใหม่ ,"
                                        58  หมู่ 5  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0811628015 
                                    "
6-50-09-06/1-0064,50,09,วิสาหกิจชุมชนอบสมุนไพร,"
                                        109/1  หมู่ 2  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0892659433 
                                    "
6-50-09-06/1-0065,50,09,วิสาหกิจชุมชนกลุ่มสตรีแม่บ้าน บ้านสันทราย,"
                                        365  หมู่ 3  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 090475194 
                                    "
6-50-09-06/1-0066,50,09,วิสาหกิจชุมชนกลุ่มแม่บ้าน บ้านต้นส้าน,"
                                        362  หมู่ 6  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0861957108 
                                    "
6-50-09-06/1-0067,50,09,วิสาหกิจชุมชนกลุ่มสตรีแม่บ้าน บ้านสองแคว หมู่ที่ 7,"
                                        380  หมู่ 7  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0863465625 
                                    "
6-50-09-06/1-0068,50,09,วิสาหกิจชุมชนกลุ่มแม่บ้านห้วยงูกลาง,"
                                        44  หมู่ 9  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0877616456 
                                    "
6-50-09-06/1-0069,50,09,วิสาหกิจชุมชนสตรีรวมใจ,"
                                        119  หมู่ 10  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0806757767 
                                    "
6-50-09-06/1-0070,50,09,วิสาหกิจชุมชนกลุ่มสตรีเห็ดหูหนู,"
                                        287  หมู่ 13  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0811792057 
                                    "
6-50-09-06/1-0071,50,09,วิสาหกิจชุมชนหมูแดดเดียว,"
                                        35  หมู่ 14  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0856220539 
                                    "
6-50-09-06/1-0072,50,09,วิสาหกิจชุมชนกลุ่มสตรีแม่บ้าน บ้านท่ากว้าง,"
                                        60  หมู่ 15  ต.สันทราย  อ.ฝาง  จ.เชียงใหม่ โทรศัพท์ 0807909014 
                                    "
